Region;Brott;År;Period;Antal;/100 000 inv
Liljeholmen stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Sep;0;0
Liljeholmen stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Okt;0;0
Liljeholmen stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Nov;0;0
Liljeholmen stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Dec;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jan;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Feb;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Mar;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Apr;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Maj;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jun;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jul;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Aug;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Sep;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Okt;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Nov;0;0
Maria - Gamla stan stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Dec;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jan;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Feb;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Mar;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Apr;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Maj;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jun;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jul;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Aug;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Sep;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Okt;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Nov;0;0
Rinkeby stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Dec;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jan;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Feb;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Mar;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Apr;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Maj;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jun;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Jul;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Aug;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Sep;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Okt;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Nov;0;0
Vantör stadsdel (upphörde 2007-01-01);Narkotikabrott;2015;Dec;0;0
Storfors kommun;Narkotikabrott;2015;Jan;2;49
Storfors kommun;Narkotikabrott;2015;Feb;0;0
Storfors kommun;Narkotikabrott;2015;Mar;0;0
Storfors kommun;Narkotikabrott;2015;Apr;6;147
Storfors kommun;Narkotikabrott;2015;Maj;13;319
Storfors kommun;Narkotikabrott;2015;Jun;9;221
Storfors kommun;Narkotikabrott;2015;Jul;2;49
Storfors kommun;Narkotikabrott;2015;Aug;0;0
Storfors kommun;Narkotikabrott;2015;Sep;2;49
Storfors kommun;Narkotikabrott;2015;Okt;0;0
Storfors kommun;Narkotikabrott;2015;Nov;2;49
Storfors kommun;Narkotikabrott;2015;Dec;0;0
Storuman kommun;Narkotikabrott;2015;Jan;1;17
Storuman kommun;Narkotikabrott;2015;Feb;5;84
Storuman kommun;Narkotikabrott;2015;Mar;5;84
Storuman kommun;Narkotikabrott;2015;Apr;0;0
Storuman kommun;Narkotikabrott;2015;Maj;1;17
Storuman kommun;Narkotikabrott;2015;Jun;1;17
Storuman kommun;Narkotikabrott;2015;Jul;0;0
Storuman kommun;Narkotikabrott;2015;Aug;2;34
Storuman kommun;Narkotikabrott;2015;Sep;3;50
Storuman kommun;Narkotikabrott;2015;Okt;2;34
Storuman kommun;Narkotikabrott;2015;Nov;16;269
Storuman kommun;Narkotikabrott;2015;Dec;0;0
Strängnäs kommun;Narkotikabrott;2015;Jan;10;29
Strängnäs kommun;Narkotikabrott;2015;Feb;17;50
Strängnäs kommun;Narkotikabrott;2015;Mar;16;47
Strängnäs kommun;Narkotikabrott;2015;Apr;27;79
Strängnäs kommun;Narkotikabrott;2015;Maj;46;135
Strängnäs kommun;Narkotikabrott;2015;Jun;29;85
Strängnäs kommun;Narkotikabrott;2015;Jul;4;12
Strängnäs kommun;Narkotikabrott;2015;Aug;28;82
Strängnäs kommun;Narkotikabrott;2015;Sep;17;50
Strängnäs kommun;Narkotikabrott;2015;Okt;14;41
Strängnäs kommun;Narkotikabrott;2015;Nov;23;68
Strängnäs kommun;Narkotikabrott;2015;Dec;35;103
Strömstad kommun;Narkotikabrott;2015;Jan;3;23
Strömstad kommun;Narkotikabrott;2015;Feb;5;39
Strömstad kommun;Narkotikabrott;2015;Mar;10;78
Strömstad kommun;Narkotikabrott;2015;Apr;3;23
Strömstad kommun;Narkotikabrott;2015;Maj;10;78
Strömstad kommun;Narkotikabrott;2015;Jun;11;86
Strömstad kommun;Narkotikabrott;2015;Jul;18;141
Strömstad kommun;Narkotikabrott;2015;Aug;4;31
Strömstad kommun;Narkotikabrott;2015;Sep;11;86
Strömstad kommun;Narkotikabrott;2015;Okt;10;78
Strömstad kommun;Narkotikabrott;2015;Nov;5;39
Strömstad kommun;Narkotikabrott;2015;Dec;11;86
Strömsund kommun;Narkotikabrott;2015;Jan;2;17
Strömsund kommun;Narkotikabrott;2015;Feb;3;25
Strömsund kommun;Narkotikabrott;2015;Mar;3;25
Strömsund kommun;Narkotikabrott;2015;Apr;0;0
Strömsund kommun;Narkotikabrott;2015;Maj;0;0
Strömsund kommun;Narkotikabrott;2015;Jun;1;8
Strömsund kommun;Narkotikabrott;2015;Jul;2;17
Strömsund kommun;Narkotikabrott;2015;Aug;0;0
Strömsund kommun;Narkotikabrott;2015;Sep;0;0
Strömsund kommun;Narkotikabrott;2015;Okt;8;68
Strömsund kommun;Narkotikabrott;2015;Nov;0;0
Strömsund kommun;Narkotikabrott;2015;Dec;1;8
Sundbyberg kommun;Narkotikabrott;2015;Jan;27;60
Sundbyberg kommun;Narkotikabrott;2015;Feb;25;55
Sundbyberg kommun;Narkotikabrott;2015;Mar;19;42
Sundbyberg kommun;Narkotikabrott;2015;Apr;40;89
Sundbyberg kommun;Narkotikabrott;2015;Maj;32;71
Sundbyberg kommun;Narkotikabrott;2015;Jun;68;151
Sundbyberg kommun;Narkotikabrott;2015;Jul;30;67
Sundbyberg kommun;Narkotikabrott;2015;Aug;33;73
Sundbyberg kommun;Narkotikabrott;2015;Sep;33;73
Sundbyberg kommun;Narkotikabrott;2015;Okt;32;71
Sundbyberg kommun;Narkotikabrott;2015;Nov;21;47
Sundbyberg kommun;Narkotikabrott;2015;Dec;22;49
Sundsvall kommun;Narkotikabrott;2015;Jan;98;101
Sundsvall kommun;Narkotikabrott;2015;Feb;121;124
Sundsvall kommun;Narkotikabrott;2015;Mar;130;133
Sundsvall kommun;Narkotikabrott;2015;Apr;117;120
Sundsvall kommun;Narkotikabrott;2015;Maj;98;101
Sundsvall kommun;Narkotikabrott;2015;Jun;93;95
Sundsvall kommun;Narkotikabrott;2015;Jul;87;89
Sundsvall kommun;Narkotikabrott;2015;Aug;87;89
Sundsvall kommun;Narkotikabrott;2015;Sep;77;79
Sundsvall kommun;Narkotikabrott;2015;Okt;77;79
Sundsvall kommun;Narkotikabrott;2015;Nov;75;77
Sundsvall kommun;Narkotikabrott;2015;Dec;71;73
Sunne kommun;Narkotikabrott;2015;Jan;0;0
Sunne kommun;Narkotikabrott;2015;Feb;2;15
Sunne kommun;Narkotikabrott;2015;Mar;1;8
Sunne kommun;Narkotikabrott;2015;Apr;3;23
Sunne kommun;Narkotikabrott;2015;Maj;2;15
Sunne kommun;Narkotikabrott;2015;Jun;2;15
Sunne kommun;Narkotikabrott;2015;Jul;9;68
Sunne kommun;Narkotikabrott;2015;Aug;3;23
Sunne kommun;Narkotikabrott;2015;Sep;2;15
Sunne kommun;Narkotikabrott;2015;Okt;6;46
Sunne kommun;Narkotikabrott;2015;Nov;3;23
Sunne kommun;Narkotikabrott;2015;Dec;6;46
Surahammar kommun;Narkotikabrott;2015;Jan;17;171
Surahammar kommun;Narkotikabrott;2015;Feb;3;30
Surahammar kommun;Narkotikabrott;2015;Mar;3;30
Surahammar kommun;Narkotikabrott;2015;Apr;17;171
Surahammar kommun;Narkotikabrott;2015;Maj;1;10
Surahammar kommun;Narkotikabrott;2015;Jun;6;60
Surahammar kommun;Narkotikabrott;2015;Jul;1;10
Surahammar kommun;Narkotikabrott;2015;Aug;1;10
Surahammar kommun;Narkotikabrott;2015;Sep;0;0
Surahammar kommun;Narkotikabrott;2015;Okt;5;50
Surahammar kommun;Narkotikabrott;2015;Nov;0;0
Surahammar kommun;Narkotikabrott;2015;Dec;0;0
Svalöv kommun;Narkotikabrott;2015;Jan;5;37
Svalöv kommun;Narkotikabrott;2015;Feb;0;0
Svalöv kommun;Narkotikabrott;2015;Mar;3;22
Svalöv kommun;Narkotikabrott;2015;Apr;11;81
Svalöv kommun;Narkotikabrott;2015;Maj;7;52
Svalöv kommun;Narkotikabrott;2015;Jun;16;118
Svalöv kommun;Narkotikabrott;2015;Jul;6;44
Svalöv kommun;Narkotikabrott;2015;Aug;4;30
Svalöv kommun;Narkotikabrott;2015;Sep;4;30
Svalöv kommun;Narkotikabrott;2015;Okt;12;89
Svalöv kommun;Narkotikabrott;2015;Nov;11;81
Svalöv kommun;Narkotikabrott;2015;Dec;6;44
Svedala kommun;Narkotikabrott;2015;Jan;6;29
Svedala kommun;Narkotikabrott;2015;Feb;8;39
Svedala kommun;Narkotikabrott;2015;Mar;3;15
Svedala kommun;Narkotikabrott;2015;Apr;14;69
Svedala kommun;Narkotikabrott;2015;Maj;10;49
Svedala kommun;Narkotikabrott;2015;Jun;5;25
Svedala kommun;Narkotikabrott;2015;Jul;10;49
Svedala kommun;Narkotikabrott;2015;Aug;2;10
Svedala kommun;Narkotikabrott;2015;Sep;2;10
Svedala kommun;Narkotikabrott;2015;Okt;9;44
Svedala kommun;Narkotikabrott;2015;Nov;3;15
Svedala kommun;Narkotikabrott;2015;Dec;7;34
Svenljunga kommun;Narkotikabrott;2015;Jan;11;105
Svenljunga kommun;Narkotikabrott;2015;Feb;9;86
Svenljunga kommun;Narkotikabrott;2015;Mar;4;38
Svenljunga kommun;Narkotikabrott;2015;Apr;10;96
Svenljunga kommun;Narkotikabrott;2015;Maj;7;67
Svenljunga kommun;Narkotikabrott;2015;Jun;24;230
Svenljunga kommun;Narkotikabrott;2015;Jul;14;134
Svenljunga kommun;Narkotikabrott;2015;Aug;4;38
Svenljunga kommun;Narkotikabrott;2015;Sep;0;0
Svenljunga kommun;Narkotikabrott;2015;Okt;8;77
Svenljunga kommun;Narkotikabrott;2015;Nov;0;0
Svenljunga kommun;Narkotikabrott;2015;Dec;12;115
Säffle kommun;Narkotikabrott;2015;Jan;16;104
Säffle kommun;Narkotikabrott;2015;Feb;9;59
Säffle kommun;Narkotikabrott;2015;Mar;9;59
Säffle kommun;Narkotikabrott;2015;Apr;8;52
Säffle kommun;Narkotikabrott;2015;Maj;18;117
Säffle kommun;Narkotikabrott;2015;Jun;6;39
Säffle kommun;Narkotikabrott;2015;Jul;2;13
Säffle kommun;Narkotikabrott;2015;Aug;10;65
Säffle kommun;Narkotikabrott;2015;Sep;19;124
Säffle kommun;Narkotikabrott;2015;Okt;8;52
Säffle kommun;Narkotikabrott;2015;Nov;4;26
Säffle kommun;Narkotikabrott;2015;Dec;4;26
Säter kommun;Narkotikabrott;2015;Jan;2;18
Säter kommun;Narkotikabrott;2015;Feb;1;9
Säter kommun;Narkotikabrott;2015;Mar;0;0
Säter kommun;Narkotikabrott;2015;Apr;0;0
Säter kommun;Narkotikabrott;2015;Maj;4;37
Säter kommun;Narkotikabrott;2015;Jun;6;55
Säter kommun;Narkotikabrott;2015;Jul;4;37
Säter kommun;Narkotikabrott;2015;Aug;1;9
Säter kommun;Narkotikabrott;2015;Sep;0;0
Säter kommun;Narkotikabrott;2015;Okt;0;0
Säter kommun;Narkotikabrott;2015;Nov;3;27
Säter kommun;Narkotikabrott;2015;Dec;1;9
Sävsjö kommun;Narkotikabrott;2015;Jan;1;9
Sävsjö kommun;Narkotikabrott;2015;Feb;11;99
Sävsjö kommun;Narkotikabrott;2015;Mar;8;72
Sävsjö kommun;Narkotikabrott;2015;Apr;5;45
Sävsjö kommun;Narkotikabrott;2015;Maj;10;90
Sävsjö kommun;Narkotikabrott;2015;Jun;26;233
Sävsjö kommun;Narkotikabrott;2015;Jul;3;27
Sävsjö kommun;Narkotikabrott;2015;Aug;3;27
Sävsjö kommun;Narkotikabrott;2015;Sep;5;45
Sävsjö kommun;Narkotikabrott;2015;Okt;10;90
Sävsjö kommun;Narkotikabrott;2015;Nov;7;63
Sävsjö kommun;Narkotikabrott;2015;Dec;8;72
Söderhamn kommun;Narkotikabrott;2015;Jan;41;160
Söderhamn kommun;Narkotikabrott;2015;Feb;34;133
Söderhamn kommun;Narkotikabrott;2015;Mar;39;152
Söderhamn kommun;Narkotikabrott;2015;Apr;26;101
Söderhamn kommun;Narkotikabrott;2015;Maj;32;125
Söderhamn kommun;Narkotikabrott;2015;Jun;12;47
Söderhamn kommun;Narkotikabrott;2015;Jul;10;39
Söderhamn kommun;Narkotikabrott;2015;Aug;16;62
Söderhamn kommun;Narkotikabrott;2015;Sep;12;47
Söderhamn kommun;Narkotikabrott;2015;Okt;20;78
Söderhamn kommun;Narkotikabrott;2015;Nov;14;55
Söderhamn kommun;Narkotikabrott;2015;Dec;21;82
Söderköping kommun;Narkotikabrott;2015;Jan;1;7
Söderköping kommun;Narkotikabrott;2015;Feb;2;14
Söderköping kommun;Narkotikabrott;2015;Mar;1;7
Söderköping kommun;Narkotikabrott;2015;Apr;3;21
Söderköping kommun;Narkotikabrott;2015;Maj;6;42
Söderköping kommun;Narkotikabrott;2015;Jun;5;35
Söderköping kommun;Narkotikabrott;2015;Jul;5;35
Söderköping kommun;Narkotikabrott;2015;Aug;7;49
Söderköping kommun;Narkotikabrott;2015;Sep;4;28
Söderköping kommun;Narkotikabrott;2015;Okt;1;7
Söderköping kommun;Narkotikabrott;2015;Nov;1;7
Söderköping kommun;Narkotikabrott;2015;Dec;3;21
Södertälje kommun;Narkotikabrott;2015;Jan;132;142
Södertälje kommun;Narkotikabrott;2015;Feb;92;99
Södertälje kommun;Narkotikabrott;2015;Mar;133;143
Södertälje kommun;Narkotikabrott;2015;Apr;129;139
Södertälje kommun;Narkotikabrott;2015;Maj;123;133
Södertälje kommun;Narkotikabrott;2015;Jun;104;112
Södertälje kommun;Narkotikabrott;2015;Jul;86;93
Södertälje kommun;Narkotikabrott;2015;Aug;81;87
Södertälje kommun;Narkotikabrott;2015;Sep;136;147
Södertälje kommun;Narkotikabrott;2015;Okt;115;124
Södertälje kommun;Narkotikabrott;2015;Nov;86;93
Södertälje kommun;Narkotikabrott;2015;Dec;69;74
Sölvesborg kommun;Narkotikabrott;2015;Jan;10;59
Sölvesborg kommun;Narkotikabrott;2015;Feb;13;76
Sölvesborg kommun;Narkotikabrott;2015;Mar;27;158
Sölvesborg kommun;Narkotikabrott;2015;Apr;6;35
Sölvesborg kommun;Narkotikabrott;2015;Maj;16;94
Sölvesborg kommun;Narkotikabrott;2015;Jun;12;70
Sölvesborg kommun;Narkotikabrott;2015;Jul;9;53
Sölvesborg kommun;Narkotikabrott;2015;Aug;4;23
Sölvesborg kommun;Narkotikabrott;2015;Sep;14;82
Sölvesborg kommun;Narkotikabrott;2015;Okt;11;64
Sölvesborg kommun;Narkotikabrott;2015;Nov;9;53
Sölvesborg kommun;Narkotikabrott;2015;Dec;4;23
Tanum kommun;Narkotikabrott;2015;Jan;7;56
Tanum kommun;Narkotikabrott;2015;Feb;0;0
Tanum kommun;Narkotikabrott;2015;Mar;0;0
Tanum kommun;Narkotikabrott;2015;Apr;3;24
Tanum kommun;Narkotikabrott;2015;Maj;2;16
Tanum kommun;Narkotikabrott;2015;Jun;1;8
Tanum kommun;Narkotikabrott;2015;Jul;4;32
Tanum kommun;Narkotikabrott;2015;Aug;3;24
Tanum kommun;Narkotikabrott;2015;Sep;0;0
Tanum kommun;Narkotikabrott;2015;Okt;1;8
Tanum kommun;Narkotikabrott;2015;Nov;0;0
Tanum kommun;Narkotikabrott;2015;Dec;6;48
Tibro kommun;Narkotikabrott;2015;Jan;6;55
Tibro kommun;Narkotikabrott;2015;Feb;2;18
Tibro kommun;Narkotikabrott;2015;Mar;7;64
Tibro kommun;Narkotikabrott;2015;Apr;5;46
Tibro kommun;Narkotikabrott;2015;Maj;3;27
Tibro kommun;Narkotikabrott;2015;Jun;0;0
Tibro kommun;Narkotikabrott;2015;Jul;0;0
Tibro kommun;Narkotikabrott;2015;Aug;2;18
Tibro kommun;Narkotikabrott;2015;Sep;9;82
Tibro kommun;Narkotikabrott;2015;Okt;12;110
Tibro kommun;Narkotikabrott;2015;Nov;12;110
Tibro kommun;Narkotikabrott;2015;Dec;0;0
Tidaholm kommun;Narkotikabrott;2015;Jan;14;111
Tidaholm kommun;Narkotikabrott;2015;Feb;6;47
Tidaholm kommun;Narkotikabrott;2015;Mar;20;158
Tidaholm kommun;Narkotikabrott;2015;Apr;27;214
Tidaholm kommun;Narkotikabrott;2015;Maj;5;40
Tidaholm kommun;Narkotikabrott;2015;Jun;2;16
Tidaholm kommun;Narkotikabrott;2015;Jul;3;24
Tidaholm kommun;Narkotikabrott;2015;Aug;3;24
Tidaholm kommun;Narkotikabrott;2015;Sep;3;24
Tidaholm kommun;Narkotikabrott;2015;Okt;18;142
Tidaholm kommun;Narkotikabrott;2015;Nov;3;24
Tidaholm kommun;Narkotikabrott;2015;Dec;2;16
Tierp kommun;Narkotikabrott;2015;Jan;56;275
Tierp kommun;Narkotikabrott;2015;Feb;22;108
Tierp kommun;Narkotikabrott;2015;Mar;12;59
Tierp kommun;Narkotikabrott;2015;Apr;23;113
Tierp kommun;Narkotikabrott;2015;Maj;20;98
Tierp kommun;Narkotikabrott;2015;Jun;6;29
Tierp kommun;Narkotikabrott;2015;Jul;15;74
Tierp kommun;Narkotikabrott;2015;Aug;8;39
Tierp kommun;Narkotikabrott;2015;Sep;8;39
Tierp kommun;Narkotikabrott;2015;Okt;22;108
Tierp kommun;Narkotikabrott;2015;Nov;6;29
Tierp kommun;Narkotikabrott;2015;Dec;15;74
Timrå kommun;Narkotikabrott;2015;Jan;17;94
Timrå kommun;Narkotikabrott;2015;Feb;4;22
Timrå kommun;Narkotikabrott;2015;Mar;15;83
Timrå kommun;Narkotikabrott;2015;Apr;16;89
Timrå kommun;Narkotikabrott;2015;Maj;9;50
Timrå kommun;Narkotikabrott;2015;Jun;12;67
Timrå kommun;Narkotikabrott;2015;Jul;18;100
Timrå kommun;Narkotikabrott;2015;Aug;9;50
Timrå kommun;Narkotikabrott;2015;Sep;12;67
Timrå kommun;Narkotikabrott;2015;Okt;6;33
Timrå kommun;Narkotikabrott;2015;Nov;9;50
Timrå kommun;Narkotikabrott;2015;Dec;8;44
Tingsryd kommun;Narkotikabrott;2015;Jan;16;131
Tingsryd kommun;Narkotikabrott;2015;Feb;7;57
Tingsryd kommun;Narkotikabrott;2015;Mar;7;57
Tingsryd kommun;Narkotikabrott;2015;Apr;8;65
Tingsryd kommun;Narkotikabrott;2015;Maj;6;49
Tingsryd kommun;Narkotikabrott;2015;Jun;13;106
Tingsryd kommun;Narkotikabrott;2015;Jul;0;0
Tingsryd kommun;Narkotikabrott;2015;Aug;2;16
Tingsryd kommun;Narkotikabrott;2015;Sep;14;114
Tingsryd kommun;Narkotikabrott;2015;Okt;8;65
Tingsryd kommun;Narkotikabrott;2015;Nov;9;74
Tingsryd kommun;Narkotikabrott;2015;Dec;8;65
Tjörn kommun;Narkotikabrott;2015;Jan;1;7
Tjörn kommun;Narkotikabrott;2015;Feb;1;7
Tjörn kommun;Narkotikabrott;2015;Mar;10;66
Tjörn kommun;Narkotikabrott;2015;Apr;8;53
Tjörn kommun;Narkotikabrott;2015;Maj;9;59
Tjörn kommun;Narkotikabrott;2015;Jun;2;13
Tjörn kommun;Narkotikabrott;2015;Jul;5;33
Tjörn kommun;Narkotikabrott;2015;Aug;6;39
Tjörn kommun;Narkotikabrott;2015;Sep;4;26
Tjörn kommun;Narkotikabrott;2015;Okt;3;20
Tjörn kommun;Narkotikabrott;2015;Nov;3;20
Tjörn kommun;Narkotikabrott;2015;Dec;6;39
Tomelilla kommun;Narkotikabrott;2015;Jan;13;99
Tomelilla kommun;Narkotikabrott;2015;Feb;1;8
Tomelilla kommun;Narkotikabrott;2015;Mar;7;54
Tomelilla kommun;Narkotikabrott;2015;Apr;21;161
Tomelilla kommun;Narkotikabrott;2015;Maj;2;15
Tomelilla kommun;Narkotikabrott;2015;Jun;3;23
Tomelilla kommun;Narkotikabrott;2015;Jul;2;15
Tomelilla kommun;Narkotikabrott;2015;Aug;10;77
Tomelilla kommun;Narkotikabrott;2015;Sep;6;46
Tomelilla kommun;Narkotikabrott;2015;Okt;7;54
Tomelilla kommun;Narkotikabrott;2015;Nov;8;61
Tomelilla kommun;Narkotikabrott;2015;Dec;2;15
Torsby kommun;Narkotikabrott;2015;Jan;2;17
Torsby kommun;Narkotikabrott;2015;Feb;3;25
Torsby kommun;Narkotikabrott;2015;Mar;0;0
Torsby kommun;Narkotikabrott;2015;Apr;8;67
Torsby kommun;Narkotikabrott;2015;Maj;4;33
Torsby kommun;Narkotikabrott;2015;Jun;0;0
Torsby kommun;Narkotikabrott;2015;Jul;2;17
Torsby kommun;Narkotikabrott;2015;Aug;3;25
Torsby kommun;Narkotikabrott;2015;Sep;15;126
Torsby kommun;Narkotikabrott;2015;Okt;2;17
Torsby kommun;Narkotikabrott;2015;Nov;6;50
Torsby kommun;Narkotikabrott;2015;Dec;0;0
Torsås kommun;Narkotikabrott;2015;Jan;2;29
Torsås kommun;Narkotikabrott;2015;Feb;3;43
Torsås kommun;Narkotikabrott;2015;Mar;6;87
Torsås kommun;Narkotikabrott;2015;Apr;3;43
Torsås kommun;Narkotikabrott;2015;Maj;9;130
Torsås kommun;Narkotikabrott;2015;Jun;4;58
Torsås kommun;Narkotikabrott;2015;Jul;0;0
Torsås kommun;Narkotikabrott;2015;Aug;0;0
Torsås kommun;Narkotikabrott;2015;Sep;11;159
Torsås kommun;Narkotikabrott;2015;Okt;4;58
Torsås kommun;Narkotikabrott;2015;Nov;3;43
Torsås kommun;Narkotikabrott;2015;Dec;3;43
Tranemo kommun;Narkotikabrott;2015;Jan;9;77
Tranemo kommun;Narkotikabrott;2015;Feb;16;138
Tranemo kommun;Narkotikabrott;2015;Mar;6;52
Tranemo kommun;Narkotikabrott;2015;Apr;5;43
Tranemo kommun;Narkotikabrott;2015;Maj;8;69
Tranemo kommun;Narkotikabrott;2015;Jun;3;26
Tranemo kommun;Narkotikabrott;2015;Jul;2;17
Tranemo kommun;Narkotikabrott;2015;Aug;5;43
Tranemo kommun;Narkotikabrott;2015;Sep;10;86
Tranemo kommun;Narkotikabrott;2015;Okt;4;34
Tranemo kommun;Narkotikabrott;2015;Nov;1;9
Tranemo kommun;Narkotikabrott;2015;Dec;1;9
Tranås kommun;Narkotikabrott;2015;Jan;8;43
Tranås kommun;Narkotikabrott;2015;Feb;26;141
Tranås kommun;Narkotikabrott;2015;Mar;8;43
Tranås kommun;Narkotikabrott;2015;Apr;12;65
Tranås kommun;Narkotikabrott;2015;Maj;36;195
Tranås kommun;Narkotikabrott;2015;Jun;4;22
Tranås kommun;Narkotikabrott;2015;Jul;8;43
Tranås kommun;Narkotikabrott;2015;Aug;16;87
Tranås kommun;Narkotikabrott;2015;Sep;21;114
Tranås kommun;Narkotikabrott;2015;Okt;32;173
Tranås kommun;Narkotikabrott;2015;Nov;7;38
Tranås kommun;Narkotikabrott;2015;Dec;20;108
Trelleborg kommun;Narkotikabrott;2015;Jan;59;137
Trelleborg kommun;Narkotikabrott;2015;Feb;58;134
Trelleborg kommun;Narkotikabrott;2015;Mar;62;144
Trelleborg kommun;Narkotikabrott;2015;Apr;71;164
Trelleborg kommun;Narkotikabrott;2015;Maj;40;93
Trelleborg kommun;Narkotikabrott;2015;Jun;44;102
Trelleborg kommun;Narkotikabrott;2015;Jul;31;72
Trelleborg kommun;Narkotikabrott;2015;Aug;32;74
Trelleborg kommun;Narkotikabrott;2015;Sep;41;95
Trelleborg kommun;Narkotikabrott;2015;Okt;44;102
Trelleborg kommun;Narkotikabrott;2015;Nov;51;118
Trelleborg kommun;Narkotikabrott;2015;Dec;34;79
Trollhättan kommun;Narkotikabrott;2015;Jan;52;91
Trollhättan kommun;Narkotikabrott;2015;Feb;78;137
Trollhättan kommun;Narkotikabrott;2015;Mar;72;126
Trollhättan kommun;Narkotikabrott;2015;Apr;52;91
Trollhättan kommun;Narkotikabrott;2015;Maj;82;144
Trollhättan kommun;Narkotikabrott;2015;Jun;52;91
Trollhättan kommun;Narkotikabrott;2015;Jul;45;79
Trollhättan kommun;Narkotikabrott;2015;Aug;47;82
Trollhättan kommun;Narkotikabrott;2015;Sep;62;109
Trollhättan kommun;Narkotikabrott;2015;Okt;36;63
Trollhättan kommun;Narkotikabrott;2015;Nov;45;79
Trollhättan kommun;Narkotikabrott;2015;Dec;59;103
Trosa kommun;Narkotikabrott;2015;Jan;8;67
Trosa kommun;Narkotikabrott;2015;Feb;0;0
Trosa kommun;Narkotikabrott;2015;Mar;0;0
Trosa kommun;Narkotikabrott;2015;Apr;5;42
Trosa kommun;Narkotikabrott;2015;Maj;0;0
Trosa kommun;Narkotikabrott;2015;Jun;7;58
Trosa kommun;Narkotikabrott;2015;Jul;3;25
Trosa kommun;Narkotikabrott;2015;Aug;1;8
Trosa kommun;Narkotikabrott;2015;Sep;3;25
Trosa kommun;Narkotikabrott;2015;Okt;5;42
Trosa kommun;Narkotikabrott;2015;Nov;11;92
Trosa kommun;Narkotikabrott;2015;Dec;5;42
Tyresö kommun;Narkotikabrott;2015;Jan;37;81
Tyresö kommun;Narkotikabrott;2015;Feb;51;111
Tyresö kommun;Narkotikabrott;2015;Mar;64;140
Tyresö kommun;Narkotikabrott;2015;Apr;33;72
Tyresö kommun;Narkotikabrott;2015;Maj;60;131
Tyresö kommun;Narkotikabrott;2015;Jun;36;79
Tyresö kommun;Narkotikabrott;2015;Jul;27;59
Tyresö kommun;Narkotikabrott;2015;Aug;26;57
Tyresö kommun;Narkotikabrott;2015;Sep;47;103
Tyresö kommun;Narkotikabrott;2015;Okt;32;70
Tyresö kommun;Narkotikabrott;2015;Nov;30;66
Tyresö kommun;Narkotikabrott;2015;Dec;19;41
