Region;Brott;År;Period;Antal;/100 000 inv
Falkenberg kommun;Totalt antal brott;2015;Jul;512;1199
Falkenberg kommun;Totalt antal brott;2015;Aug;434;1017
Falkenberg kommun;Totalt antal brott;2015;Sep;435;1019
Falkenberg kommun;Totalt antal brott;2015;Okt;547;1281
Falkenberg kommun;Totalt antal brott;2015;Nov;418;979
Falkenberg kommun;Totalt antal brott;2015;Dec;324;759
Falköping kommun;Totalt antal brott;2015;Jan;258;798
Falköping kommun;Totalt antal brott;2015;Feb;219;677
Falköping kommun;Totalt antal brott;2015;Mar;222;686
Falköping kommun;Totalt antal brott;2015;Apr;258;798
Falköping kommun;Totalt antal brott;2015;Maj;267;825
Falköping kommun;Totalt antal brott;2015;Jun;268;828
Falköping kommun;Totalt antal brott;2015;Jul;274;847
Falköping kommun;Totalt antal brott;2015;Aug;280;866
Falköping kommun;Totalt antal brott;2015;Sep;306;946
Falköping kommun;Totalt antal brott;2015;Okt;235;726
Falköping kommun;Totalt antal brott;2015;Nov;247;764
Falköping kommun;Totalt antal brott;2015;Dec;230;711
Falun kommun;Totalt antal brott;2015;Jan;328;576
Falun kommun;Totalt antal brott;2015;Feb;398;699
Falun kommun;Totalt antal brott;2015;Mar;403;707
Falun kommun;Totalt antal brott;2015;Apr;377;662
Falun kommun;Totalt antal brott;2015;Maj;413;725
Falun kommun;Totalt antal brott;2015;Jun;401;704
Falun kommun;Totalt antal brott;2015;Jul;418;734
Falun kommun;Totalt antal brott;2015;Aug;393;690
Falun kommun;Totalt antal brott;2015;Sep;475;834
Falun kommun;Totalt antal brott;2015;Okt;433;760
Falun kommun;Totalt antal brott;2015;Nov;380;667
Falun kommun;Totalt antal brott;2015;Dec;339;595
Filipstad kommun;Totalt antal brott;2015;Jan;107;1008
Filipstad kommun;Totalt antal brott;2015;Feb;70;659
Filipstad kommun;Totalt antal brott;2015;Mar;153;1441
Filipstad kommun;Totalt antal brott;2015;Apr;172;1620
Filipstad kommun;Totalt antal brott;2015;Maj;201;1893
Filipstad kommun;Totalt antal brott;2015;Jun;174;1639
Filipstad kommun;Totalt antal brott;2015;Jul;124;1168
Filipstad kommun;Totalt antal brott;2015;Aug;178;1676
Filipstad kommun;Totalt antal brott;2015;Sep;142;1337
Filipstad kommun;Totalt antal brott;2015;Okt;132;1243
Filipstad kommun;Totalt antal brott;2015;Nov;118;1111
Filipstad kommun;Totalt antal brott;2015;Dec;71;669
Finspång kommun;Totalt antal brott;2015;Jan;129;609
Finspång kommun;Totalt antal brott;2015;Feb;141;666
Finspång kommun;Totalt antal brott;2015;Mar;139;656
Finspång kommun;Totalt antal brott;2015;Apr;174;822
Finspång kommun;Totalt antal brott;2015;Maj;256;1209
Finspång kommun;Totalt antal brott;2015;Jun;143;675
Finspång kommun;Totalt antal brott;2015;Jul;157;741
Finspång kommun;Totalt antal brott;2015;Aug;316;1492
Finspång kommun;Totalt antal brott;2015;Sep;183;864
Finspång kommun;Totalt antal brott;2015;Okt;191;902
Finspång kommun;Totalt antal brott;2015;Nov;166;784
Finspång kommun;Totalt antal brott;2015;Dec;116;548
Flen kommun;Totalt antal brott;2015;Jan;164;1004
Flen kommun;Totalt antal brott;2015;Feb;154;942
Flen kommun;Totalt antal brott;2015;Mar;159;973
Flen kommun;Totalt antal brott;2015;Apr;267;1634
Flen kommun;Totalt antal brott;2015;Maj;188;1150
Flen kommun;Totalt antal brott;2015;Jun;161;985
Flen kommun;Totalt antal brott;2015;Jul;224;1371
Flen kommun;Totalt antal brott;2015;Aug;174;1065
Flen kommun;Totalt antal brott;2015;Sep;202;1236
Flen kommun;Totalt antal brott;2015;Okt;155;949
Flen kommun;Totalt antal brott;2015;Nov;152;930
Flen kommun;Totalt antal brott;2015;Dec;174;1065
Forshaga kommun;Totalt antal brott;2015;Jan;47;413
Forshaga kommun;Totalt antal brott;2015;Feb;37;325
Forshaga kommun;Totalt antal brott;2015;Mar;67;589
Forshaga kommun;Totalt antal brott;2015;Apr;54;475
Forshaga kommun;Totalt antal brott;2015;Maj;79;694
Forshaga kommun;Totalt antal brott;2015;Jun;71;624
Forshaga kommun;Totalt antal brott;2015;Jul;68;598
Forshaga kommun;Totalt antal brott;2015;Aug;93;817
Forshaga kommun;Totalt antal brott;2015;Sep;61;536
Forshaga kommun;Totalt antal brott;2015;Okt;61;536
Forshaga kommun;Totalt antal brott;2015;Nov;58;510
Forshaga kommun;Totalt antal brott;2015;Dec;47;413
Färgelanda kommun;Totalt antal brott;2015;Jan;41;631
Färgelanda kommun;Totalt antal brott;2015;Feb;36;554
Färgelanda kommun;Totalt antal brott;2015;Mar;34;523
Färgelanda kommun;Totalt antal brott;2015;Apr;36;554
Färgelanda kommun;Totalt antal brott;2015;Maj;51;785
Färgelanda kommun;Totalt antal brott;2015;Jun;49;754
Färgelanda kommun;Totalt antal brott;2015;Jul;31;477
Färgelanda kommun;Totalt antal brott;2015;Aug;31;477
Färgelanda kommun;Totalt antal brott;2015;Sep;42;646
Färgelanda kommun;Totalt antal brott;2015;Okt;35;539
Färgelanda kommun;Totalt antal brott;2015;Nov;31;477
Färgelanda kommun;Totalt antal brott;2015;Dec;44;677
Gagnef kommun;Totalt antal brott;2015;Jan;39;388
Gagnef kommun;Totalt antal brott;2015;Feb;45;448
Gagnef kommun;Totalt antal brott;2015;Mar;51;507
Gagnef kommun;Totalt antal brott;2015;Apr;39;388
Gagnef kommun;Totalt antal brott;2015;Maj;53;527
Gagnef kommun;Totalt antal brott;2015;Jun;51;507
Gagnef kommun;Totalt antal brott;2015;Jul;38;378
Gagnef kommun;Totalt antal brott;2015;Aug;30;298
Gagnef kommun;Totalt antal brott;2015;Sep;35;348
Gagnef kommun;Totalt antal brott;2015;Okt;49;487
Gagnef kommun;Totalt antal brott;2015;Nov;29;289
Gagnef kommun;Totalt antal brott;2015;Dec;29;289
Gislaved kommun;Totalt antal brott;2015;Jan;175;603
Gislaved kommun;Totalt antal brott;2015;Feb;158;545
Gislaved kommun;Totalt antal brott;2015;Mar;190;655
Gislaved kommun;Totalt antal brott;2015;Apr;197;679
Gislaved kommun;Totalt antal brott;2015;Maj;209;721
Gislaved kommun;Totalt antal brott;2015;Jun;185;638
Gislaved kommun;Totalt antal brott;2015;Jul;175;603
Gislaved kommun;Totalt antal brott;2015;Aug;232;800
Gislaved kommun;Totalt antal brott;2015;Sep;211;727
Gislaved kommun;Totalt antal brott;2015;Okt;239;824
Gislaved kommun;Totalt antal brott;2015;Nov;177;610
Gislaved kommun;Totalt antal brott;2015;Dec;240;827
Gnesta kommun;Totalt antal brott;2015;Jan;76;718
Gnesta kommun;Totalt antal brott;2015;Feb;64;605
Gnesta kommun;Totalt antal brott;2015;Mar;59;558
Gnesta kommun;Totalt antal brott;2015;Apr;81;766
Gnesta kommun;Totalt antal brott;2015;Maj;85;803
Gnesta kommun;Totalt antal brott;2015;Jun;98;926
Gnesta kommun;Totalt antal brott;2015;Jul;72;680
Gnesta kommun;Totalt antal brott;2015;Aug;88;832
Gnesta kommun;Totalt antal brott;2015;Sep;101;955
Gnesta kommun;Totalt antal brott;2015;Okt;95;898
Gnesta kommun;Totalt antal brott;2015;Nov;87;822
Gnesta kommun;Totalt antal brott;2015;Dec;45;425
Gnosjö kommun;Totalt antal brott;2015;Jan;81;852
Gnosjö kommun;Totalt antal brott;2015;Feb;66;694
Gnosjö kommun;Totalt antal brott;2015;Mar;48;505
Gnosjö kommun;Totalt antal brott;2015;Apr;56;589
Gnosjö kommun;Totalt antal brott;2015;Maj;71;746
Gnosjö kommun;Totalt antal brott;2015;Jun;59;620
Gnosjö kommun;Totalt antal brott;2015;Jul;56;589
Gnosjö kommun;Totalt antal brott;2015;Aug;80;841
Gnosjö kommun;Totalt antal brott;2015;Sep;46;484
Gnosjö kommun;Totalt antal brott;2015;Okt;51;536
Gnosjö kommun;Totalt antal brott;2015;Nov;51;536
Gnosjö kommun;Totalt antal brott;2015;Dec;36;378
Gotland kommun;Totalt antal brott;2015;Jan;482;841
Gotland kommun;Totalt antal brott;2015;Feb;395;689
Gotland kommun;Totalt antal brott;2015;Mar;517;902
Gotland kommun;Totalt antal brott;2015;Apr;433;755
Gotland kommun;Totalt antal brott;2015;Maj;484;844
Gotland kommun;Totalt antal brott;2015;Jun;489;853
Gotland kommun;Totalt antal brott;2015;Jul;662;1155
Gotland kommun;Totalt antal brott;2015;Aug;594;1036
Gotland kommun;Totalt antal brott;2015;Sep;443;773
Gotland kommun;Totalt antal brott;2015;Okt;487;850
Gotland kommun;Totalt antal brott;2015;Nov;358;625
Gotland kommun;Totalt antal brott;2015;Dec;368;642
Grums kommun;Totalt antal brott;2015;Jan;67;748
Grums kommun;Totalt antal brott;2015;Feb;68;760
Grums kommun;Totalt antal brott;2015;Mar;64;715
Grums kommun;Totalt antal brott;2015;Apr;96;1072
Grums kommun;Totalt antal brott;2015;Maj;51;570
Grums kommun;Totalt antal brott;2015;Jun;65;726
Grums kommun;Totalt antal brott;2015;Jul;60;670
Grums kommun;Totalt antal brott;2015;Aug;89;994
Grums kommun;Totalt antal brott;2015;Sep;84;938
Grums kommun;Totalt antal brott;2015;Okt;167;1866
Grums kommun;Totalt antal brott;2015;Nov;69;771
Grums kommun;Totalt antal brott;2015;Dec;76;849
Grästorp kommun;Totalt antal brott;2015;Jan;29;514
Grästorp kommun;Totalt antal brott;2015;Feb;20;355
Grästorp kommun;Totalt antal brott;2015;Mar;31;550
Grästorp kommun;Totalt antal brott;2015;Apr;36;639
Grästorp kommun;Totalt antal brott;2015;Maj;32;568
Grästorp kommun;Totalt antal brott;2015;Jun;38;674
Grästorp kommun;Totalt antal brott;2015;Jul;33;585
Grästorp kommun;Totalt antal brott;2015;Aug;30;532
Grästorp kommun;Totalt antal brott;2015;Sep;28;497
Grästorp kommun;Totalt antal brott;2015;Okt;32;568
Grästorp kommun;Totalt antal brott;2015;Nov;13;231
Grästorp kommun;Totalt antal brott;2015;Dec;13;231
Gullspång kommun;Totalt antal brott;2015;Jan;57;1089
Gullspång kommun;Totalt antal brott;2015;Feb;31;592
Gullspång kommun;Totalt antal brott;2015;Mar;49;936
Gullspång kommun;Totalt antal brott;2015;Apr;60;1146
Gullspång kommun;Totalt antal brott;2015;Maj;32;611
Gullspång kommun;Totalt antal brott;2015;Jun;90;1719
Gullspång kommun;Totalt antal brott;2015;Jul;45;860
Gullspång kommun;Totalt antal brott;2015;Aug;48;917
Gullspång kommun;Totalt antal brott;2015;Sep;36;688
Gullspång kommun;Totalt antal brott;2015;Okt;41;783
Gullspång kommun;Totalt antal brott;2015;Nov;44;841
Gullspång kommun;Totalt antal brott;2015;Dec;36;688
Gällivare kommun;Totalt antal brott;2015;Jan;137;754
Gällivare kommun;Totalt antal brott;2015;Feb;90;495
Gällivare kommun;Totalt antal brott;2015;Mar;90;495
Gällivare kommun;Totalt antal brott;2015;Apr;80;440
Gällivare kommun;Totalt antal brott;2015;Maj;118;649
Gällivare kommun;Totalt antal brott;2015;Jun;140;770
Gällivare kommun;Totalt antal brott;2015;Jul;99;545
Gällivare kommun;Totalt antal brott;2015;Aug;136;748
Gällivare kommun;Totalt antal brott;2015;Sep;144;792
Gällivare kommun;Totalt antal brott;2015;Okt;142;781
Gällivare kommun;Totalt antal brott;2015;Nov;126;693
Gällivare kommun;Totalt antal brott;2015;Dec;147;809
Gävle kommun;Totalt antal brott;2015;Jan;907;920
Gävle kommun;Totalt antal brott;2015;Feb;991;1005
Gävle kommun;Totalt antal brott;2015;Mar;1187;1204
Gävle kommun;Totalt antal brott;2015;Apr;1077;1092
Gävle kommun;Totalt antal brott;2015;Maj;1027;1042
Gävle kommun;Totalt antal brott;2015;Jun;938;951
Gävle kommun;Totalt antal brott;2015;Jul;1002;1016
Gävle kommun;Totalt antal brott;2015;Aug;1108;1124
Gävle kommun;Totalt antal brott;2015;Sep;1073;1088
Gävle kommun;Totalt antal brott;2015;Okt;1028;1043
Gävle kommun;Totalt antal brott;2015;Nov;1052;1067
Gävle kommun;Totalt antal brott;2015;Dec;908;921
Göteborg kommun;Totalt antal brott;2015;Jan;8646;1587
Göteborg kommun;Totalt antal brott;2015;Feb;9811;1801
Göteborg kommun;Totalt antal brott;2015;Mar;11114;2041
Göteborg kommun;Totalt antal brott;2015;Apr;8635;1585
Göteborg kommun;Totalt antal brott;2015;Maj;8885;1631
Göteborg kommun;Totalt antal brott;2015;Jun;8875;1629
Göteborg kommun;Totalt antal brott;2015;Jul;8159;1498
Göteborg kommun;Totalt antal brott;2015;Aug;8454;1552
Göteborg kommun;Totalt antal brott;2015;Sep;8609;1581
Göteborg kommun;Totalt antal brott;2015;Okt;8683;1594
Göteborg kommun;Totalt antal brott;2015;Nov;8277;1520
Göteborg kommun;Totalt antal brott;2015;Dec;7773;1427
Angered stadsdel;Totalt antal brott;2015;Jan;516;1013
Angered stadsdel;Totalt antal brott;2015;Feb;514;1010
Angered stadsdel;Totalt antal brott;2015;Mar;591;1161
Angered stadsdel;Totalt antal brott;2015;Apr;566;1112
Angered stadsdel;Totalt antal brott;2015;Maj;630;1237
Angered stadsdel;Totalt antal brott;2015;Jun;492;966
Angered stadsdel;Totalt antal brott;2015;Jul;445;874
Angered stadsdel;Totalt antal brott;2015;Aug;497;976
Angered stadsdel;Totalt antal brott;2015;Sep;629;1235
Angered stadsdel;Totalt antal brott;2015;Okt;598;1175
Angered stadsdel;Totalt antal brott;2015;Nov;560;1100
Angered stadsdel;Totalt antal brott;2015;Dec;553;1086
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Jan;817;1415
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Feb;649;1124
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Mar;867;1501
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Apr;697;1207
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Maj;615;1065
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Jun;630;1091
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Jul;553;958
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Aug;585;1013
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Sep;532;921
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Okt;587;1016
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Nov;557;965
Askim-Frölunda-Högsbo stadsdel;Totalt antal brott;2015;Dec;576;997
Centrum stadsdel;Totalt antal brott;2015;Jan;2158;3584
Centrum stadsdel;Totalt antal brott;2015;Feb;2695;4476
Centrum stadsdel;Totalt antal brott;2015;Mar;2994;4973
Centrum stadsdel;Totalt antal brott;2015;Apr;2405;3994
Centrum stadsdel;Totalt antal brott;2015;Maj;2626;4362
Centrum stadsdel;Totalt antal brott;2015;Jun;2742;4554
Centrum stadsdel;Totalt antal brott;2015;Jul;2503;4157
Centrum stadsdel;Totalt antal brott;2015;Aug;2575;4277
Centrum stadsdel;Totalt antal brott;2015;Sep;2282;3790
Centrum stadsdel;Totalt antal brott;2015;Okt;2339;3885
Centrum stadsdel;Totalt antal brott;2015;Nov;2253;3742
Centrum stadsdel;Totalt antal brott;2015;Dec;2175;3612
Lundby stadsdel;Totalt antal brott;2015;Jan;902;1848
Lundby stadsdel;Totalt antal brott;2015;Feb;887;1817
Lundby stadsdel;Totalt antal brott;2015;Mar;1034;2118
Lundby stadsdel;Totalt antal brott;2015;Apr;734;1504
Lundby stadsdel;Totalt antal brott;2015;Maj;789;1616
Lundby stadsdel;Totalt antal brott;2015;Jun;741;1518
Lundby stadsdel;Totalt antal brott;2015;Jul;671;1375
Lundby stadsdel;Totalt antal brott;2015;Aug;735;1506
Lundby stadsdel;Totalt antal brott;2015;Sep;846;1733
Lundby stadsdel;Totalt antal brott;2015;Okt;842;1725
Lundby stadsdel;Totalt antal brott;2015;Nov;731;1497
Lundby stadsdel;Totalt antal brott;2015;Dec;680;1393
Majorna-Linne stadsdel;Totalt antal brott;2015;Jan;1045;1644
Majorna-Linne stadsdel;Totalt antal brott;2015;Feb;1830;2878
Majorna-Linne stadsdel;Totalt antal brott;2015;Mar;2188;3441
Majorna-Linne stadsdel;Totalt antal brott;2015;Apr;1543;2427
Majorna-Linne stadsdel;Totalt antal brott;2015;Maj;1239;1949
Majorna-Linne stadsdel;Totalt antal brott;2015;Jun;1380;2170
Majorna-Linne stadsdel;Totalt antal brott;2015;Jul;1144;1799
Majorna-Linne stadsdel;Totalt antal brott;2015;Aug;1112;1749
Majorna-Linne stadsdel;Totalt antal brott;2015;Sep;1241;1952
Majorna-Linne stadsdel;Totalt antal brott;2015;Okt;1208;1900
Majorna-Linne stadsdel;Totalt antal brott;2015;Nov;1032;1623
Majorna-Linne stadsdel;Totalt antal brott;2015;Dec;992;1560
Norra Hisingen stadsdel;Totalt antal brott;2015;Jan;470;956
Norra Hisingen stadsdel;Totalt antal brott;2015;Feb;539;1096
Norra Hisingen stadsdel;Totalt antal brott;2015;Mar;577;1173
Norra Hisingen stadsdel;Totalt antal brott;2015;Apr;515;1047
Norra Hisingen stadsdel;Totalt antal brott;2015;Maj;543;1104
Norra Hisingen stadsdel;Totalt antal brott;2015;Jun;472;960
Norra Hisingen stadsdel;Totalt antal brott;2015;Jul;383;779
Norra Hisingen stadsdel;Totalt antal brott;2015;Aug;428;870
Norra Hisingen stadsdel;Totalt antal brott;2015;Sep;533;1084
Norra Hisingen stadsdel;Totalt antal brott;2015;Okt;549;1116
Norra Hisingen stadsdel;Totalt antal brott;2015;Nov;498;1012
Norra Hisingen stadsdel;Totalt antal brott;2015;Dec;516;1049
Västra Göteborg stadsdel;Totalt antal brott;2015;Jan;349;663
Västra Göteborg stadsdel;Totalt antal brott;2015;Feb;361;686
Västra Göteborg stadsdel;Totalt antal brott;2015;Mar;460;874
Västra Göteborg stadsdel;Totalt antal brott;2015;Apr;316;600
Västra Göteborg stadsdel;Totalt antal brott;2015;Maj;377;716
Västra Göteborg stadsdel;Totalt antal brott;2015;Jun;355;674
Västra Göteborg stadsdel;Totalt antal brott;2015;Jul;328;623
Västra Göteborg stadsdel;Totalt antal brott;2015;Aug;314;596
Västra Göteborg stadsdel;Totalt antal brott;2015;Sep;317;602
Västra Göteborg stadsdel;Totalt antal brott;2015;Okt;362;688
Västra Göteborg stadsdel;Totalt antal brott;2015;Nov;370;703
Västra Göteborg stadsdel;Totalt antal brott;2015;Dec;316;600
Västra Hisingen stadsdel;Totalt antal brott;2015;Jan;466;867
Västra Hisingen stadsdel;Totalt antal brott;2015;Feb;489;910
Västra Hisingen stadsdel;Totalt antal brott;2015;Mar;535;996
Västra Hisingen stadsdel;Totalt antal brott;2015;Apr;425;791
Västra Hisingen stadsdel;Totalt antal brott;2015;Maj;488;908
Västra Hisingen stadsdel;Totalt antal brott;2015;Jun;446;830
Västra Hisingen stadsdel;Totalt antal brott;2015;Jul;400;744
Västra Hisingen stadsdel;Totalt antal brott;2015;Aug;399;742
Västra Hisingen stadsdel;Totalt antal brott;2015;Sep;416;774
Västra Hisingen stadsdel;Totalt antal brott;2015;Okt;431;802
Västra Hisingen stadsdel;Totalt antal brott;2015;Nov;426;793
Västra Hisingen stadsdel;Totalt antal brott;2015;Dec;368;685
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Jan;560;959
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Feb;626;1072
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Mar;762;1305
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Apr;520;891
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Maj;602;1031
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Jun;598;1024
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Jul;628;1076
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Aug;608;1041
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Sep;624;1069
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Okt;553;947
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Nov;551;944
Örgryte-Härlanda stadsdel;Totalt antal brott;2015;Dec;493;844
Östra Göteborg stadsdel;Totalt antal brott;2015;Jan;610;1274
Östra Göteborg stadsdel;Totalt antal brott;2015;Feb;610;1274
Östra Göteborg stadsdel;Totalt antal brott;2015;Mar;674;1408
Östra Göteborg stadsdel;Totalt antal brott;2015;Apr;566;1182
Östra Göteborg stadsdel;Totalt antal brott;2015;Maj;579;1209
Östra Göteborg stadsdel;Totalt antal brott;2015;Jun;591;1234
Östra Göteborg stadsdel;Totalt antal brott;2015;Jul;562;1174
Östra Göteborg stadsdel;Totalt antal brott;2015;Aug;671;1402
Östra Göteborg stadsdel;Totalt antal brott;2015;Sep;647;1351
Östra Göteborg stadsdel;Totalt antal brott;2015;Okt;711;1485
Östra Göteborg stadsdel;Totalt antal brott;2015;Nov;664;1387
Östra Göteborg stadsdel;Totalt antal brott;2015;Dec;609;1272
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Jan;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Feb;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Mar;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Apr;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Maj;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Jun;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Jul;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Aug;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Sep;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Okt;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Nov;0;0
Backa stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Dec;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Jan;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Feb;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Mar;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Apr;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Maj;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Jun;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Jul;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Aug;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Sep;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Okt;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Nov;0;0
Askim stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Dec;0;0
Biskopsgården stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Jan;0;0
Biskopsgården stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Feb;0;0
Biskopsgården stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Mar;0;0
Biskopsgården stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Apr;0;0
Biskopsgården stadsdel (upphörde 2011-01-01);Totalt antal brott;2015;Maj;0;0
